tns_name,previous_name,repeater_name,ra,ra_err,ra_notes,dec,dec_err,dec_notes,gl,gb,exp_up,exp_up_err,exp_up_notes,exp_low,exp_low_err,exp_low_notes,bonsai_snr,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,snr_fitb,dm_fitb,dm_fitb_err,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,scat_time_err,flux,flux_err,flux_notes,fluence,fluence_err,fluence_notes,sub_num,mjd_400,mjd_400_err,mjd_inf,mjd_inf_err,width_fitb,width_fitb_err,sp_idx,sp_idx_err,sp_run,sp_run_err,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,excluded_flag
FRB20190531C,-9999,-9999,331.1,0.2,-9999,43,0.2,-9999,93.31,-10.07,15.0,9.0,-9999,-9999,-9999,-9999,9.7,477.2,0,2.3,0,5.2,12.2,478.2,0.03,345.8,359.4,0.00295,<0.0019,-9999,0.4,0.3,-9999,1.0,1.0,-9999,0,58634.564788266,5e-09,58634.56464487,1e-08,0.0015,0.0002,18.0,6.0,-70.0,20.0,540.6,400.2,453.0,402787.989,403706,0.352,0
FRB20190531E,-9999,-9999,15.2,0.3,-9999,0.5,0.4,-9999,127.96,-62.24,11.0,6.0,-9999,-9999,-9999,-9999,9.5,328.4,0,3.7,0,7.5,14.2,328.203,0.003,296.2,305.6,0.00098,<0.00056,-9999,3.0,2.0,-9999,5.0,3.0,-9999,0,58634.686277765,3e-09,58634.686179348,3e-09,0.00047,5e-05,1.0,5.0,5.0,5.0,800.2,527.0,800.2,176993.797,174794,0.438,0
FRB20190601A,-9999,-9999,190.1,0.2,-9999,62.7,0.2,-9999,125.09,54.36,20.0,10.0,-9999,-9999,-9999,-9999,15.1,2228.9,0,3.3,0,7.2,16.4,2227.89,0.01,2194.9,2203.1,0.0059,<0.0021,-9999,0.7,0.6,-9999,3.0,2.0,-9999,0,58635.170600375,4e-09,58635.169932309,5e-09,0.0017,0.0002,7.0,2.0,-8.0,2.0,800.2,400.2,638.9,340448.38,339866,0.454,0
FRB20190601B,-9999,-9999,17.9,0.2,-9999,23.82,0.04,-9999,128.83,-38.82,10.0,7.0,-9999,-9999,-9999,-9999,29.3,789.3,0,5.8,0,10.0,62.7,787.8,0.09,745.9,754.7,0.02458,0.0057,0.0003,1.0,0.4,-9999,13.0,4.0,-9999,0,58635.688703686,6e-09,58635.68846745,3e-08,0.004,0.0004,10.0,1.0,-69.0,5.0,515.9,400.2,429.5,890218.259,883113,0.433,0
FRB20190601D,-9999,-9999,85.9,0.2,-9999,79.4,0.3,-9999,134.05,23.58,60.0,40.0,-9999,60.0,30.0,-9999,10.6,669.6,2.4,2.7,6.3,6.3,11.5,668.5,0.1,604.6,602.3,0.01081,<0.0061,-9999,0.6,0.4,-9999,6.0,2.0,-9999,0,58635.87179568,1e-08,58635.87159523,3e-08,0.0047,0.0007,-3.0,2.0,0.0,3.0,800.2,400.2,400.2,509979.242,509802,0.454,0
FRB20190601C,-9999,-9999,88.5,0.2,-9999,28.47,0.06,-9999,181.35,1.35,11.0,7.0,-9999,-9999,-9999,-9999,25.1,423.8,0,3.6,0,6.5,47.9,424.066,0.006,237.7,137.3,0.0059,0.00012,4e-05,1.3,0.7,-9999,6.0,2.0,-9999,0,58635.884481383,2e-09,58635.884354221,3e-09,0.00068,4e-05,35.0,3.0,-69.0,5.0,620.8,430.6,517.0,351448.028,346548,0.443,0
FRB20190601C,-9999,-9999,88.5,0.2,-9999,28.47,0.06,-9999,181.35,1.35,11.0,7.0,-9999,-9999,-9999,-9999,25.1,423.8,0,3.6,0,6.5,47.9,424.066,0.006,237.7,137.3,0.0059,0.00012,4e-05,1.3,0.7,-9999,6.0,2.0,-9999,1,58635.884481424,2e-09,58635.884354262,3e-09,0.00051,6e-05,36.0,4.0,-79.0,9.0,595.4,423.6,502.2,351448.028,346548,0.443,0
FRB20190603B,-9999,-9999,48.9,0.2,-9999,74.3,0.4,-9999,132.39,14.12,50.0,20.0,-9999,30.0,20.0,-9999,11.8,503.0,1.7,0.2,2.8,0.4,12.7,504.32,0.02,404.0,372.3,0.00393,<0.0019,-9999,2.0,1.0,-9999,6.0,3.0,-9999,0,58637.267588365,6e-09,58637.267437138,9e-09,0.0015,0.0002,0.0,2.0,-7.0,4.0,706.1,400.2,400.2,315485.799,316154,0.492,0
FRB20190603A,-9999,FRB20180916B,29.5031258,6e-07,RA from Marcote et al. (2020),65.7167542,6e-07,Dec from Marcote et al. (2020),129.71,3.73,46.06,0,No error on exposure due to precise position. See Section 2.2.,-9999,-9999,-9999,9.3,347.8,0,6.9,0,27.5,10.5,349.58,0.01,150.6,24.7,0.00393,<0.0022,-9999,0.6,0.3,-9999,0.8,0.2,-9999,0,58637.71485449,8e-09,58637.714749663,9e-09,0.0017,0.0002,17.0,7.0,-16.0,7.0,800.2,472.2,691.2,348169.416,345946,0.444,0
FRB20190604D,-9999,-9999,199.9,0.2,-9999,15.7,0.2,-9999,334.31,76.85,12.0,7.0,-9999,-9999,-9999,-9999,15.2,1020.6,0,2.4,0,4.1,15,1021.17,0.01,996.4,1000.8,0.00295,<0.0019,-9999,0.8,0.4,-9999,2.5,0.8,-9999,0,58638.188653034,6e-09,58638.188346822,6e-09,0.0016,0.0001,6.0,2.0,-7.0,2.0,800.2,400.2,622.6,335648.824,335002,0.462,0
FRB20190604A,190604.J1435+53,FRB20190604A,218.8,0.2,-9999,53.3,0.2,-9999,93.76,57.58,20.0,10.0,-9999,-9999,-9999,-9999,33.8,553.2,0,4.1,0,7.2,70,552.48,0.02,520.9,528.7,0.00983,0.0018,0.0002,0.9,0.4,-9999,8.0,2.0,-9999,0,58638.243023695,4e-09,58638.242858025,8e-09,0.0018,0.0001,29.0,2.0,-182.0,9.0,484.9,400.2,433.4,515810.945,515273,0.448,0
FRB20190604E,-9999,-9999,235.6,0.2,-9999,32.1,0.2,-9999,51.08,52.76,11.0,6.0,-9999,-9999,-9999,-9999,16.8,1218.0,0,1.4,0,2.5,19.7,1218.596,0.008,1192.6,1193.4,0.00197,<0.0011,-9999,1.2,0.5,-9999,2.3,0.8,-9999,0,58638.28877139,5e-09,58638.288405976,5e-09,0.00096,7e-05,-1.0,1.0,-2.0,2.0,800.2,400.2,400.2,342204.039,341690,0.451,0
FRB20190604F,-9999,FRB20180916B,29.5031258,6e-07,RA from Marcote et al. (2020),65.7167542,6e-07,Dec from Marcote et al. (2020),129.71,3.73,46.06,0,No error on exposure due to precise position. See Section 2.2.,-9999,-9999,-9999,42.2,352.6,0,6.9,0,27.5,98.8,348.725,0.004,149.8,23.9,0.00786,0.002,0.0004,3.4,0.8,-9999,21.0,4.0,-9999,0,58638.716432882,2e-09,58638.716328312,2e-09,0.00085,4e-05,59.0,3.0,-58.0,2.0,800.2,544.3,663.7,531144.116,522559,0.44,0
FRB20190604F,-9999,FRB20180916B,29.5031258,6e-07,RA from Marcote et al. (2020),65.7167542,6e-07,Dec from Marcote et al. (2020),129.71,3.73,46.06,0,No error on exposure due to precise position. See Section 2.2.,-9999,-9999,-9999,42.2,352.6,0,6.9,0,27.5,98.8,348.725,0.004,149.8,23.9,0.00786,0.002,0.0004,3.4,0.8,-9999,21.0,4.0,-9999,1,58638.716432934,2e-09,58638.716328363,3e-09,0.0009,0.0001,67.0,7.0,-79.0,7.0,722.8,513.9,609.5,531144.116,522559,0.44,0
FRB20190604F,-9999,FRB20180916B,29.5031258,6e-07,RA from Marcote et al. (2020),65.7167542,6e-07,Dec from Marcote et al. (2020),129.71,3.73,46.06,0,No error on exposure due to precise position. See Section 2.2.,-9999,-9999,-9999,42.2,352.6,0,6.9,0,27.5,98.8,348.725,0.004,149.8,23.9,0.00786,0.002,0.0004,3.4,0.8,-9999,21.0,4.0,-9999,2,58638.716432984,5e-09,58638.716328413,5e-09,0.0011,0.0004,70.0,10.0,-110.0,20.0,629.9,469.7,544.0,531144.116,522559,0.44,0
FRB20190604C,-9999,-9999,77.4,0.2,-9999,49.3,0.2,-9999,159.19,5.52,22.0,7.0,-9999,-9999,-9999,-9999,45.1,504.7,0,7.0,0,11.4,61.6,515.64,0.05,351.7,270.9,0.02064,0.011,0.0006,1.6,0.4,-9999,26.0,4.0,-9999,0,58638.845609802,9e-09,58638.84545518,2e-08,0.0054,0.0005,2.6,0.4,-10.6,0.8,719.8,400.2,451.6,1036440.336,1045753,0.58,0
FRB20190604G,-9999,-9999,120.81,0.02,-9999,59.5,0.2,-9999,157.7,32.15,30.0,10.0,-9999,-9999,-9999,-9999,21.1,231.3,0,2.0,0,3.2,24.8,233.05,0.01,181.6,186.5,0.00492,0.00031,5e-05,1.2,0.3,-9999,4.5,0.7,-9999,0,58638.966974065,4e-09,58638.966904183,5e-09,0.0012,0.0001,-2.5,0.8,-1.0,1.0,800.2,400.2,400.2,351006.664,352025,0.435,0
FRB20190605C,-9999,-9999,168.32,0.05,-9999,-5.19,0.09,-9999,262.97,49.91,4.0,5.0,A significant fraction of the localization region of the burst is falling between the FWHM of two beams resulting in a large error on the exposure. See Section 2.2.,-9999,-9999,-9999,25.4,186.0,0,2.0,0,3.8,47.5,187.642,0.002,149.8,160.7,0.00098,<0.00052,-9999,5.0,1.0,-9999,4.0,1.0,-9999,0,58639.097765573,2e-09,58639.097709306,2e-09,0.0005,1e-05,10.0,1.0,-40.0,3.0,573.9,400.2,452.2,158225.607,156250,0.498,0
FRB20190605D,-9999,-9999,26.7,0.2,-9999,28.6,0.3,-9999,137.4,-32.69,11.0,7.0,-9999,-9999,-9999,-9999,10.9,1653.1,0,3.5,0,6.3,17.4,1656.533,0.005,1607.7,1615.9,0.00393,<0.0012,-9999,0.8,0.4,-9999,2.2,0.8,-9999,0,58639.703542101,6e-09,58639.703045365,7e-09,0.00107,9e-05,48.0,9.0,-51.0,9.0,796.6,520.4,643.9,341204.478,341082,0.452,0
FRB20190605A,-9999,FRB20180916B,29.5031258,6e-07,RA from Marcote et al. (2020),65.7167542,6e-07,Dec from Marcote et al. (2020),129.71,3.73,46.06,0,No error on exposure due to precise position. See Section 2.2.,-9999,-9999,-9999,23,352.6,0,6.9,0,27.5,55.5,349.82,0.02,150.9,25.0,0.00786,0.0008,0.0001,1.4,0.3,-9999,7.0,1.0,-9999,0,58639.705612569,2e-09,58639.705507672,6e-09,0.0021,0.0001,57.0,3.0,-116.0,6.0,587.7,443.5,510.6,344883.523,343513,0.448,0
FRB20190605B,-9999,FRB20180916B,29.5031258,6e-07,RA from Marcote et al. (2020),65.7167542,6e-07,Dec from Marcote et al. (2020),129.71,3.73,46.06,0,No error on exposure due to precise position. See Section 2.2.,-9999,-9999,-9999,25.5,349.4,0,6.9,0,27.5,87.8,348.71,0.01,149.8,23.9,0.02556,0.0017,0.0001,1.8,0.4,-9999,25.0,4.0,-9999,0,58639.710079485,3e-09,58639.709974919,5e-09,0.002,0.0002,12.0,2.0,-70.0,9.0,522.7,400.2,436.2,702534.557,688239,0.447,0
FRB20190605B,-9999,FRB20180916B,29.5031258,6e-07,RA from Marcote et al. (2020),65.7167542,6e-07,Dec from Marcote et al. (2020),129.71,3.73,46.06,0,No error on exposure due to precise position. See Section 2.2.,-9999,-9999,-9999,25.5,349.4,0,6.9,0,27.5,87.8,348.71,0.01,149.8,23.9,0.02556,0.0017,0.0001,1.8,0.4,-9999,25.0,4.0,-9999,1,58639.710079604,2e-09,58639.709975038,5e-09,0.0012,0.0001,20.0,1.0,-80.0,4.0,535.7,400.2,452.2,702534.557,688239,0.447,0
FRB20190605B,-9999,FRB20180916B,29.5031258,6e-07,RA from Marcote et al. (2020),65.7167542,6e-07,Dec from Marcote et al. (2020),129.71,3.73,46.06,0,No error on exposure due to precise position. See Section 2.2.,-9999,-9999,-9999,25.5,349.4,0,6.9,0,27.5,87.8,348.71,0.01,149.8,23.9,0.02556,0.0017,0.0001,1.8,0.4,-9999,25.0,4.0,-9999,2,58639.710079722,2e-09,58639.709975155,5e-09,0.0007,0.0002,50.0,5.0,-180.0,20.0,514.9,410.3,459.7,702534.557,688239,0.447,0
FRB20190606A,-9999,FRB20190604A,218.8,0.2,-9999,53.3,0.2,-9999,93.76,57.58,20.0,10.0,-9999,-9999,-9999,-9999,10.7,551.6,0,2.6,0,4.8,18.3,552.59,0.06,521.0,528.8,0.00393,<0.0017,-9999,0.5,0.3,-9999,1.9,0.9,-9999,0,58640.232309366,9e-09,58640.23214366,2e-08,0.0013,0.0002,42.0,6.0,-62.0,9.0,677.3,461.3,559.0,402624.308,401882,0.354,0
FRB20190606B,-9999,-9999,108.8,0.2,-9999,86.9,0.2,-9999,126.46,27.41,230.0,90.0,-9999,200.0,100.0,-9999,29.2,275.0,14.5,9.5,26.0,17.0,39.9,277.49,0.02,222.4,225.2,0.00688,0.0048,0.0004,2.6,0.9,-9999,17.0,5.0,-9999,0,58640.93030419,4e-09,58640.930220982,7e-09,0.001,0.0002,12.0,1.0,-18.0,1.0,800.2,400.2,569.2,709663.506,707705,0.432,0
FRB20190607A,-9999,-9999,26.23,0.04,-9999,23.66,0.06,-9999,138.44,-37.6,18.0,3.0,-9999,-9999,-9999,-9999,97.7,559.7,0,2.2,0,3.6,142,562.453,0.004,518.5,527.4,0.00492,0.00039,3e-05,4.4,0.8,-9999,21.0,4.0,-9999,0,58641.694128144,1e-09,58641.693959485,2e-09,0.00174,4e-05,-1.0,0.2,-3.7,0.3,777.4,400.2,400.2,357375.265,344729,0.446,0
FRB20190607B,-9999,-9999,42.0,0.2,-9999,49.6,0.2,-9999,141.57,-8.98,20.0,10.0,-9999,-9999,-9999,-9999,15.8,289.5,0,2.9,0,4.8,17.5,289.376,0.005,151.1,127.6,0.00295,<0.0011,-9999,1.1,0.4,-9999,3.2,0.6,-9999,0,58641.737474894,2e-09,58641.737388121,2e-09,0.00092,8e-05,2.0,1.0,-1.0,2.0,800.2,400.2,800.2,353584.416,352026,0.435,0
FRB20190608A,-9999,-9999,359.2,0.2,-9999,19.2,0.2,-9999,105.55,-41.85,12.0,7.0,-9999,-9999,-9999,-9999,12.1,719.8,0,1.9,0,3.6,14.4,722.176,0.004,683.8,691.7,0.00098,<0.00049,-9999,1.3,0.5,-9999,1.5,0.6,-9999,0,58642.620280933,1e-09,58642.620064379,1e-09,0.00039,5e-05,7.0,2.0,-10.0,3.0,800.2,400.2,570.8,184165.813,184218,0.408,1
FRB20190609A,-9999,-9999,345.3,0.3,-9999,87.9,0.3,-9999,121.88,25.3,300.0,100.0,-9999,300.0,100.0,-9999,10.8,315.4,8.4,6.4,17.3,13.5,21,316.643,0.002,258.2,259.5,0.00492,<0.00050,-9999,4.0,2.0,-9999,10.0,4.0,-9999,0,58643.1153025701,9e-10,58643.11520762,1e-09,0.00043,3e-05,60.0,10.0,-80.0,10.0,683.4,491.0,579.3,185074.758,183909,0.409,1
FRB20190609A,-9999,-9999,345.3,0.3,-9999,87.9,0.3,-9999,121.88,25.3,300.0,100.0,-9999,300.0,100.0,-9999,10.8,315.4,8.4,6.4,17.3,13.5,21,316.643,0.002,258.2,259.5,0.00492,<0.00050,-9999,4.0,2.0,-9999,10.0,4.0,-9999,1,58643.115302659,5e-09,58643.115207709,5e-09,0.0021,0.0004,50.0,20.0,-70.0,30.0,722.4,499.1,600.5,185074.758,183909,0.409,1
FRB20190609B,-9999,-9999,210.5,0.2,-9999,88.35,0.07,-9999,122.36,28.7,500.0,100.0,-9999,300.0,100.0,-9999,41.2,292.8,5.5,3.5,10.4,6.8,76.5,292.188,0.001,239.9,243.9,0.00098,<0.00057,-9999,12.0,5.0,-9999,22.0,8.0,-9999,0,58643.6997816426,3e-10,58643.6996940259,5e-10,0.00055,1e-05,4.1,0.3,-10.5,0.6,778.7,400.2,487.1,344323.993,333178,0.465,0
FRB20190609C,-9999,-9999,73.2,0.2,-9999,24.1,0.3,-9999,177.28,-12.51,12.0,8.0,-9999,-9999,-9999,-9999,11,480.4,0,2.7,0,4.7,17.1,480.3,0.1,367.6,328.0,0.00098,<0.0026,-9999,0.6,0.2,-9999,1.9,0.4,-9999,0,58643.818858236,5e-09,58643.81871422,3e-08,0.0021,0.0002,15.0,5.0,-140.0,40.0,481.3,400.2,422.9,353866.24,355066,0.43,0
FRB20190609D,-9999,-9999,115.94,0.04,-9999,51.7,0.2,-9999,166.52,28.86,20.0,10.0,-9999,-9999,-9999,-9999,16.6,509.5,0,1.5,0,2.7,16.2,511.71,0.04,454.2,454.3,0.00295,<0.0020,-9999,0.7,0.3,-9999,2.4,0.9,-9999,0,58643.939752215,4e-09,58643.93959877,1e-08,0.0016,0.0002,-2.0,3.0,-20.0,10.0,552.6,400.2,400.2,377458.876,375738,0.396,0
FRB20190611A,-9999,FRB20180814A,65.5,0.2,-9999,73.6,0.3,-9999,136.46,16.58,40.0,20.0,-9999,44.0,8.0,-9999,15.9,187.6,42.5,6.7,182.0,31.0,26.2,190.45,0.01,102.6,82.1,0.00688,<0.0029,-9999,1.2,0.3,-9999,8.0,1.0,-9999,0,58645.786601484,8e-09,58645.786544375,9e-09,0.0025,0.0002,45.0,6.0,-44.0,6.0,800.2,533.6,671.2,560011.113,556309,0.404,1
FRB20190611A,-9999,FRB20180814A,65.5,0.2,-9999,73.6,0.3,-9999,136.46,16.58,40.0,20.0,-9999,44.0,8.0,-9999,15.9,187.6,42.5,6.7,182.0,31.0,26.2,190.45,0.01,102.6,82.1,0.00688,<0.0029,-9999,1.2,0.3,-9999,8.0,1.0,-9999,1,58645.7866016,2e-08,58645.78654449,2e-08,0.003,0.001,50.0,20.0,-40.0,20.0,800.2,530.3,666.1,560011.113,556309,0.404,1
FRB20190612A,-9999,-9999,148.2,0.2,-9999,70.4,0.2,-9999,140.83,39.91,40.0,20.0,-9999,10.0,10.0,A significant fraction of the localization region of the burst is falling between the FWHM of two beams resulting in a large error on the exposure. See Section 2.2.,16.6,427.0,204.0,18.5,401.5,35.9,22.2,432.29,0.05,390.6,398.9,0.07078,0.038,0.005,0.8,0.5,-9999,20.0,10.0,-9999,0,58646.02568994,1e-08,58646.02556032,2e-08,0.0019,0.0009,3.0,1.0,-6.0,2.0,800.2,400.2,497.1,3241199.108,3239993,0.39,1
FRB20190612B,-9999,-9999,222.2,0.2,-9999,4.3,0.1,-9999,358.95,53.88,10.0,7.0,-9999,-9999,-9999,-9999,10.8,186.0,0,5.5,0,9.3,25.6,187.6,0.004,159.9,161.8,0.00098,0.00012,3e-05,2.4,0.5,-9999,3.8,0.7,-9999,0,58646.229661857,2e-09,58646.229605603,3e-09,0.00019,6e-05,11.0,2.0,-26.0,3.0,662.1,400.2,491.3,180606.842,175705,0.436,1
FRB20190612C,-9999,-9999,79.12,0.03,-9999,61.0,0.1,-9999,150.02,13.01,30.0,10.0,-9999,-9999,-9999,-9999,38.7,1638.5,0,5.2,0,9.0,36.2,1641.57,0.004,1533.8,1498.3,0.00393,0.00029,8e-05,4.0,1.0,-9999,12.0,3.0,-9999,0,58646.832791006,2e-09,58646.832298757,2e-09,0.00093,5e-05,8.0,1.0,-9.0,1.0,800.2,400.2,618.3,372155.073,432281,0.306,1
FRB20190613A,-9999,-9999,257.4,0.2,-9999,18.9,0.2,-9999,39.74,30.62,14.0,7.0,-9999,-9999,-9999,-9999,18.2,714.9,0,7.0,0,12.6,14.1,714.98,0.04,661.5,672.6,0.00786,<0.0050,-9999,1.1,0.6,-9999,8.0,3.0,-9999,0,58647.32319346,1e-08,58647.32297907,2e-08,0.0039,0.0005,3.0,2.0,-6.0,2.0,800.2,400.2,535.2,552616.896,549930,0.411,1
FRB20190613B,-9999,-9999,65.75,0.05,-9999,42.7,0.1,-9999,158.98,-4.92,21.0,5.0,-9999,-9999,-9999,-9999,37.7,286.3,0,0.4,0,0.7,44.5,285.138,0.001,116.3,60.3,0.00098,<0.00045,-9999,1.1,0.2,-9999,1.3,0.3,-9999,0,58647.78915864,2e-09,58647.789073137,2e-09,0.00043,1e-05,2.5,0.5,-8.0,1.0,792.2,400.2,466.6,202199.823,197898,0.364,1
FRB20190614A,-9999,-9999,179.79,0.09,-9999,88.3,0.2,-9999,123.36,28.75,300.0,100.0,-9999,300.0,100.0,-9999,12.4,1062.7,2.3,1.8,4.5,3.4,14.7,1064.04,0.03,1011.7,1015.7,0.00393,0.0008,0.0002,0.8,0.5,-9999,2.2,0.9,-9999,0,58648.157123478,7e-09,58648.15680441,1e-08,<0.0013,-9999,2.0,3.0,-30.0,10.0,544.0,400.2,411.1,355104.438,354457,0.431,1
FRB20190614B,-9999,-9999,332.86,0.03,-9999,24.69,0.05,-9999,82.65,-25.4,8.0,7.0,-9999,-9999,-9999,-9999,57.6,580.7,0,2.3,0,3.9,54.8,581.915,0.001,527.0,535.0,0.00197,<0.00068,-9999,5.0,2.0,-9999,8.0,3.0,-9999,0,58648.528859335,2e-09,58648.528684839,2e-09,0.00065,2e-05,0.8,0.4,-2.7,0.5,800.2,400.2,463.9,366407.892,358714,0.424,0
FRB20190614C,-9999,-9999,356.5,0.2,-9999,35.9,0.2,-9999,108.34,-25.1,14.0,8.0,-9999,-9999,-9999,-9999,12,585.5,0,2.7,0,4.7,9.7,589.16,0.05,531.7,540.2,0.00492,<0.0033,-9999,0.5,0.3,-9999,2.9,0.9,-9999,0,58648.592482649,9e-09,58648.59230598,2e-08,0.0026,0.0003,-9.0,2.0,10.0,3.0,800.2,400.2,400.2,372256.93,372698,0.401,0
FRB20190616A,-9999,-9999,234.0,0.2,-9999,34.5,0.2,-9999,55.08,54.13,14,8.0,-9999,-9999,-9999,-9999,14.6,211.9,0,1.3,0,2.3,13.4,212.587,0.007,187.1,187.9,0.00197,<0.00079,-9999,0.7,0.3,-9999,1.7,0.6,-9999,0,58650.247646701,9e-09,58650.247582953,9e-09,0.00065,7e-05,-1.0,1.0,-2.0,2.0,800.2,400.2,400.2,377758.618,376954,0.395,1
FRB20190617A,-9999,-9999,178.6,0.2,-9999,83.9,0.1,-9999,124.73,33.06,110.0,60.0,-9999,110.0,50.0,-9999,27.1,195.7,13.5,6.3,26.6,13.4,156.4,195.769,0.002,149.1,155.1,0.00492,<0.0015,-9999,6.0,3.0,-9999,21.0,9.0,-9999,0,58651.0921248881,9e-10,58651.092066184,1e-09,0.00149,1e-05,0.4,0.2,-9.3,0.4,673.2,400.2,409.9,405442.534,357498,0.426,1
FRB20190617B,-9999,-9999,56.43,0.02,-9999,1.2,0.3,-9999,186.12,-39.45,12.0,6.0,-9999,-9999,-9999,-9999,12.7,275.0,0,13.1,0,25.5,16.3,273.5,0.1,229.7,225.0,0.01376,<0.0095,-9999,1.0,0.8,-9999,9.0,5.0,-9999,0,58651.75348023,2e-08,58651.75339822,5e-08,0.008,0.001,11.0,3.0,-38.0,8.0,586.7,400.2,459.3,715852.982,716218,0.425,1
FRB20190617C,-9999,-9999,134.4,0.2,-9999,35.7,0.2,-9999,187.73,40.08,14.0,8.0,-9999,-9999,-9999,-9999,14.1,637.3,0,4.6,0,8.1,14.1,640.16,0.02,594.8,602.9,0.00983,<0.0047,-9999,0.5,0.3,-9999,4.0,1.0,-9999,0,58651.96779726,1e-08,58651.9676053,1e-08,0.0039,0.0004,10.0,4.0,-9.0,4.0,800.2,436.9,732.3,553715.355,553578,0.407,1
FRB20190618A,-9999,-9999,321.3,0.2,-9999,25.44,0.08,-9999,74.96,-17.65,13.0,7.0,-9999,-9999,-9999,-9999,33.4,228.1,0,1.4,0,2.6,52.5,228.947,0.003,151.7,164.8,0.00197,<0.00058,-9999,2.0,1.0,-9999,4.0,2.0,-9999,0,58652.487644312,3e-09,58652.487575659,3e-09,0.00055,1e-05,3.0,1.0,-36.0,4.0,540.4,400.2,419.3,366436.499,363578,0.416,1
FRB20190619A,-9999,-9999,165.2,0.2,-9999,68.4,0.2,-9999,137.1,45.59,30.0,20.0,-9999,-9999,-9999,-9999,14.3,897.7,0,3.4,0,6.0,15.9,899.912,0.006,862.3,871.1,0.00197,<0.0011,-9999,1.6,0.6,-9999,3.3,0.9,-9999,0,58653.05320074,1e-08,58653.05293089,1e-08,0.00094,8e-05,5.0,2.0,-8.0,2.0,800.2,400.2,552.9,372038.997,370266,0.405,1
FRB20190619B,-9999,-9999,231.7,0.2,-9999,82.2,0.2,-9999,117.06,33.12,90.0,50.0,-9999,100.0,40.0,-9999,19.7,270.1,5.3,2.1,9.7,4.0,19,270.587,0.005,224.7,230.6,0.00098,<0.00059,-9999,2.0,0.9,-9999,5.0,2.0,-9999,0,58653.24015755,9e-09,58653.24007641,9e-09,0.00052,4e-05,0.0,1.0,-6.0,2.0,731.8,400.2,400.2,186962.057,183914,0.409,1
FRB20190619C,-9999,-9999,38.3,0.3,-9999,36.3,0.2,-9999,144.87,-22.17,15.0,8.0,-9999,-9999,-9999,-9999,10.2,486.9,0,1.5,0,2.6,11.5,488.271,0.003,419.0,420.4,0.00098,<0.00050,-9999,0.7,0.3,-9999,1.2,0.4,-9999,0,58653.69903133,2e-08,58653.69888491,2e-08,0.0004,5e-05,0.0,2.0,2.0,3.0,800.2,400.2,800.2,192974.783,192730,0.381,1
FRB20190619D,-9999,-9999,114.8,0.2,-9999,41.6,0.2,-9999,177.52,26.12,15.0,9.0,-9999,-9999,-9999,-9999,13.4,375.3,0,4.6,0,7.8,18.4,378.47,0.03,314.5,308.3,0.03244,0.012,0.002,0.5,0.2,-9999,7.0,2.0,-9999,0,58653.90962848,2e-08,58653.90951499,2e-08,0.0014,0.0005,-6.0,1.0,5.0,1.0,800.2,400.2,400.2,1346556.856,1344889,0.383,1
FRB20190621A,180908.J1232+74,FRB20180908B,188.2,0.3,-9999,74.2,0.3,-9999,124.66,42.88,40.0,20.0,-9999,20.0,20.0,-9999,9,197.3,6.6,0.9,12.2,1.7,11.1,197.3,0.4,159.1,166.7,0.01966,<0.011,-9999,0.2,0.1,-9999,0.9,0.3,-9999,0,58655.09819361,3e-08,58655.0981344,1e-07,0.009,0.001,0.0,6.0,-50.0,40.0,493.3,400.2,400.7,916958.469,916554,0.411,0
FRB20190621B,-9999,-9999,193.1,0.2,-9999,55.6,0.2,-9999,122.6,61.49,20.0,10.0,-9999,-9999,-9999,-9999,11.4,1059.5,0,1.0,0,1.8,9.9,1061.23,0.03,1030.5,1038.7,0.00197,<0.0018,-9999,0.3,0.2,-9999,1.2,0.4,-9999,0,58655.12005026,2e-08,58655.11973204,2e-08,0.0014,0.0002,0.0,3.0,-8.0,6.0,670.9,400.2,400.2,375466.725,374522,0.398,0
FRB20190621C,-9999,-9999,206.6,0.2,-9999,5.2,0.3,-9999,336.18,64.5,12.0,6.0,-9999,-9999,-9999,-9999,14.4,571.0,0,3.6,0,6.3,17.5,570.267,0.004,544.6,547.8,0.00098,<0.00051,-9999,2.0,0.6,-9999,2.4,0.5,-9999,0,58655.15951307,1e-08,58655.15934207,1e-08,0.00044,4e-05,39.0,7.0,-100.0,20.0,564.4,417.5,485.4,174612.684,173274,0.443,0
FRB20190621D,-9999,-9999,270.63,0.02,-9999,78.9,0.2,-9999,110.51,28.93,60.0,30.0,-9999,50.0,30.0,-9999,17.4,645.4,14.1,3.9,26.9,7.6,20,647.51,0.02,596.8,601.4,0.00393,<0.0026,-9999,0.9,0.5,-9999,4.0,2.0,-9999,0,58655.34370799,1e-08,58655.34351382,1e-08,0.0023,0.0002,7.0,2.0,-22.0,4.0,651.1,400.2,472.1,372236.999,372698,0.401,0
